Timestamp,Theta,Aplha,Beta,Gamma ,Delta 
"2025-05-05 20:20:48.728761,792.1611938476562,805.4578857421875,845.7509155273438,796.5933837890625,748.6447143554688",,,,,
"2025-05-05 20:20:48.728761,764.7619018554688,810.2930297851562,854.2124633789062,796.5933837890625,859.8534545898438",,,,,
"2025-05-05 20:20:48.729779,769.1941528320312,802.2344360351562,869.120849609375,809.89013671875,797.8021850585938",,,,,
"2025-05-05 20:20:48.728761,761.1355590820312,810.6959838867188,913.4432373046875,797.8021850585938,554.029296875",,,,,
"2025-05-05 20:20:48.728761,760.7326049804688,804.2490844726562,880.0,808.6813354492188,718.02197265625",,,,,
"2025-05-05 20:20:48.734520,770.8058471679688,806.6666870117188,810.6959838867188,815.1282348632812,1109.6702880859375",,,,,
"2025-05-05 20:20:48.735057,756.3003540039062,802.6373901367188,670.4761962890625,803.040283203125,1472.3077392578125",,,,,
"2025-05-05 20:20:48.735057,769.1941528320312,805.054931640625,853.4066162109375,803.040283203125,1031.90478515625",,,,,
"2025-05-05 20:20:48.735575,779.2673950195312,814.7252807617188,934.3956298828125,821.1721801757812,502.4542236328125",,,,,
"2025-05-05 20:20:48.736101,765.970703125,797.8021850585938,869.5238037109375,789.7435913085938,651.5384521484375",,,,,
"2025-05-05 20:20:48.736479,770.4029541015625,809.89013671875,788.5347900390625,804.2490844726562,630.5860595703125",,,,,
"2025-05-05 20:20:48.763394,767.9853515625,803.4432373046875,855.4212646484375,815.1282348632812,718.8278198242188",,,,,
"2025-05-05 20:20:48.763938,730.915771484375,811.5018310546875,839.7069702148438,789.3406372070312,678.1318969726562",,,,,
"2025-05-05 20:20:48.764395,742.1978149414062,805.054931640625,676.1171875,773.2234497070312,1243.84619140625",,,,,
"2025-05-05 20:20:48.764924,751.8681030273438,801.8314819335938,742.6007080078125,791.3552856445312,1303.4798583984375",,,,,
"2025-05-05 20:20:48.765457,732.12451171875,811.5018310546875,973.4798583984375,801.4285888671875,659.1941528320312",,,,,
"2025-05-05 20:20:48.765994,748.2417602539062,813.5164794921875,747.032958984375,786.923095703125,1244.2490234375",,,,,
"2025-05-05 20:20:48.763938,761.1355590820312,806.2637329101562,867.5091552734375,811.098876953125,748.6447143554688",,,,,
"2025-05-05 20:20:48.766525,739.7802124023438,813.5164794921875,879.1941528320312,791.3552856445312,1076.22705078125",,,,,
"2025-05-05 20:20:48.765457,715.2014770507812,809.89013671875,942.05126953125,785.3113403320312,624.1392211914062",,,,,
"2025-05-05 20:20:48.769636,765.1648559570312,799.010986328125,893.2966918945312,807.4725341796875,684.1758422851562",,,,,
"2025-05-05 20:20:48.769636,774.8351440429688,796.5933837890625,956.959716796875,802.6373901367188,581.4285888671875",,,,,
"2025-05-05 20:20:48.769964,747.8388061523438,797.3992919921875,795.3846435546875,815.5311279296875,713.1868286132812",,,,,
"2025-05-05 20:20:48.799659,758.7179565429688,805.054931640625,903.3699340820312,778.4615478515625,764.3589477539062",,,,,
"2025-05-05 20:20:48.799659,751.062255859375,807.4725341796875,812.3076782226562,786.1171875,1078.24169921875",,,,,
"2025-05-05 20:20:48.800198,737.3626098632812,803.8461303710938,944.8717651367188,759.120849609375,569.3406372070312",,,,,
"2025-05-05 20:20:48.800724,725.6776733398438,805.054931640625,857.032958984375,767.5823974609375,790.5494384765625",,,,,
"2025-05-05 20:20:48.801264,732.12451171875,801.4285888671875,937.2161254882812,783.6996459960938,514.1392211914062",,,,,
"2025-05-05 20:20:48.802341,735.7509155273438,807.069580078125,847.7655639648438,784.908447265625,738.1685180664062",,,,,
"2025-05-05 20:20:48.802894,775.6410522460938,808.6813354492188,959.3773193359375,784.5054931640625,569.7435913085938",,,,,
"2025-05-05 20:20:48.802894,757.912109375,814.3223266601562,836.08056640625,774.8351440429688,920.2930297851562",,,,,
"2025-05-05 20:20:48.803943,720.8424682617188,802.2344360351562,985.970703125,768.3883056640625,546.3735961914062",,,,,
"2025-05-05 20:20:48.804479,738.974365234375,801.025634765625,896.5201416015625,780.4761962890625,593.91943359375",,,,,
"2025-05-05 20:20:48.805508,724.4688720703125,808.2783813476562,961.3919677734375,775.6410522460938,629.7802124023438",,,,,
"2025-05-05 20:20:48.805508,724.8717651367188,803.8461303710938,946.08056640625,787.3259887695312,654.3589477539062",,,,,
"2025-05-05 20:20:48.856501,814.3223266601562,810.2930297851562,982.7472534179688,810.2930297851562,526.2271118164062",,,,,
"2025-05-05 20:20:48.857110,782.4908447265625,799.4139404296875,831.6483764648438,810.6959838867188,793.3699340820312",,,,,
"2025-05-05 20:20:48.858174,782.087890625,795.7875366210938,718.02197265625,801.8314819335938,937.2161254882812",,,,,
"2025-05-05 20:20:48.859220,754.2857055664062,805.8607788085938,958.1685180664062,792.967041015625,598.3516235351562",,,,,
"2025-05-05 20:20:48.859785,738.974365234375,806.6666870117188,874.7619018554688,799.010986328125,779.2673950195312",,,,,
"2025-05-05 20:20:48.860303,756.3003540039062,806.2637329101562,948.09521484375,793.3699340820312,649.5238037109375",,,,,
"2025-05-05 20:20:48.860838,774.029296875,803.4432373046875,901.7582397460938,805.4578857421875,836.886474609375",,,,,
"2025-05-05 20:20:48.861367,769.5970458984375,800.6226806640625,659.5970458984375,807.4725341796875,1202.7471923828125",,,,,
"2025-05-05 20:20:48.859220,742.1978149414062,807.87548828125,909.4139404296875,796.5933837890625,657.9853515625",,,,,
"2025-05-05 20:20:48.861898,765.5677490234375,807.4725341796875,748.6447143554688,799.010986328125,1239.4139404296875",,,,,
"2025-05-05 20:20:48.858174,785.3113403320312,797.3992919921875,924.3223266601562,808.6813354492188,572.1611938476562",,,,,
"2025-05-05 20:20:48.862957,777.2527465820312,808.6813354492188,998.4615478515625,801.4285888671875,689.010986328125",,,,,
"2025-05-05 20:20:48.899282,767.9853515625,801.4285888671875,921.90478515625,795.3846435546875,757.912109375",,,,,
"2025-05-05 20:20:48.899282,767.5823974609375,804.2490844726562,911.4285888671875,809.084228515625,990.0",,,,,
"2025-05-05 20:20:48.899924,773.2234497070312,800.2197875976562,928.7545776367188,794.981689453125,894.1025390625",,,,,
"2025-05-05 20:20:48.901001,781.6849975585938,808.6813354492188,973.8828125,808.2783813476562,756.7033081054688",,,,,
"2025-05-05 20:20:48.900469,772.8204956054688,806.2637329101562,946.08056640625,793.3699340820312,1026.6666259765625",,,,,
"2025-05-05 20:20:48.903134,739.3773193359375,802.2344360351562,958.1685180664062,807.069580078125,522.1978149414062",,,,,
"2025-05-05 20:20:48.901001,753.076904296875,797.8021850585938,926.7399291992188,803.8461303710938,744.2124633789062",,,,,
"2025-05-05 20:20:48.903134,743.8095092773438,801.8314819335938,959.3773193359375,810.6959838867188,732.5274658203125",,,,,
"2025-05-05 20:20:48.903134,788.5347900390625,808.6813354492188,924.7252807617188,806.2637329101562,640.6593627929688",,,,,
"2025-05-05 20:20:48.905343,775.2380981445312,810.2930297851562,956.1538696289062,796.996337890625,676.5201416015625",,,,,
"2025-05-05 20:20:48.904660,769.1941528320312,805.054931640625,896.923095703125,805.8607788085938,836.886474609375",,,,,
"2025-05-05 20:20:48.906378,745.8241577148438,798.6080322265625,977.5091552734375,786.923095703125,618.901123046875",,,,,
"2025-05-05 20:20:48.963294,765.1648559570312,816.7399291992188,927.94873046875,796.1904907226562,858.6447143554688",,,,,
"2025-05-05 20:20:48.963845,757.106201171875,811.098876953125,896.923095703125,826.8131713867188,895.7142944335938",,,,,
"2025-05-05 20:20:48.965023,720.8424682617188,814.7252807617188,925.93408203125,805.4578857421875,591.90478515625",,,,,
"2025-05-05 20:20:48.965619,760.3296508789062,809.89013671875,680.5494384765625,796.5933837890625,1162.05126953125",,,,,
"2025-05-05 20:20:48.965619,728.4981689453125,808.2783813476562,813.113525390625,823.1868286132812,927.94873046875",,,,,
"2025-05-05 20:20:48.964425,712.7838745117188,810.2930297851562,888.8644409179688,805.054931640625,936.4102783203125",,,,,
"2025-05-05 20:20:48.965619,774.4322509765625,813.113525390625,979.120849609375,799.8168334960938,593.113525390625",,,,,
"2025-05-05 20:20:48.965619,752.6740112304688,803.040283203125,666.4468994140625,816.3369750976562,1535.164794921875",,,,,
"2025-05-05 20:20:48.965619,786.1171875,810.2930297851562,777.2527465820312,807.069580078125,1151.5750732421875",,,,,
"2025-05-05 20:20:48.965619,752.2710571289062,803.040283203125,919.084228515625,801.025634765625,548.7911987304688",,,,,
"2025-05-05 20:20:48.965619,782.087890625,804.6520385742188,841.3186645507812,818.3516235351562,954.945068359375",,,,,
"2025-05-05 20:20:48.965619,742.1978149414062,813.5164794921875,892.087890625,790.1465454101562,822.7838745117188",,,,,
"2025-05-05 20:20:49.000543,784.5054931640625,802.2344360351562,917.069580078125,813.91943359375,776.8497924804688",,,,,
"2025-05-05 20:20:49.000543,769.5970458984375,801.8314819335938,936.00732421875,805.054931640625,550.4029541015625",,,,,
"2025-05-05 20:20:49.001100,779.6703491210938,796.1904907226562,952.930419921875,814.3223266601562,695.8607788085938",,,,,
"2025-05-05 20:20:49.001100,818.7545776367188,815.5311279296875,906.996337890625,827.2161254882812,715.6043701171875",,,,,
"2025-05-05 20:20:49.001100,810.2930297851562,812.7106323242188,958.1685180664062,816.7399291992188,581.4285888671875",,,,,
"2025-05-05 20:20:49.001100,792.967041015625,796.1904907226562,898.937744140625,806.6666870117188,761.94140625",,,,,
"2025-05-05 20:20:45.093336,822.7838745117188,800.6226806640625,722.05126953125,807.069580078125,1157.6190185546875",,,,,
"2025-05-05 20:20:45.093875,835.2747192382812,794.1758422851562,902.967041015625,806.6666870117188,637.4359130859375",,,,,
"2025-05-05 20:20:45.094407,827.2161254882812,808.6813354492188,928.7545776367188,802.6373901367188,695.054931640625",,,,,
"2025-05-05 20:20:45.094945,842.930419921875,808.2783813476562,942.4542236328125,809.084228515625,464.1758117675781",,,,,
"2025-05-05 20:20:45.094407,821.97802734375,806.2637329101562,834.06591796875,805.8607788085938,898.5347900390625",,,,,
"2025-05-05 20:20:45.093336,820.3662719726562,794.5787353515625,978.7179565429688,806.6666870117188,630.1831665039062",,,,,
"2025-05-05 20:20:45.154135,832.05126953125,809.084228515625,848.974365234375,817.94873046875,630.1831665039062",,,,,
"2025-05-05 20:20:45.154135,811.098876953125,790.5494384765625,876.7765502929688,813.91943359375,625.3479614257812",,,,,
"2025-05-05 20:20:45.154651,806.6666870117188,795.7875366210938,932.3809814453125,804.6520385742188,662.0146484375",,,,,
"2025-05-05 20:20:45.154651,813.5164794921875,803.8461303710938,845.3479614257812,814.3223266601562,855.4212646484375",,,,,
"2025-05-05 20:20:45.155196,823.99267578125,803.040283203125,850.5860595703125,788.1318969726562,647.106201171875",,,,,
"2025-05-05 20:20:45.156254,841.7216186523438,801.4285888671875,865.8974609375,796.996337890625,829.2307739257812",,,,,
"2025-05-05 20:20:45.155196,800.2197875976562,799.8168334960938,910.2197875976562,798.6080322265625,508.4981689453125",,,,,
"2025-05-05 20:20:45.155196,781.6849975585938,799.8168334960938,770.4029541015625,811.90478515625,1155.6043701171875",,,,,
"2025-05-05 20:20:45.156254,813.5164794921875,800.2197875976562,882.0146484375,813.5164794921875,817.5457763671875",,,,,
"2025-05-05 20:20:45.156790,806.6666870117188,805.054931640625,903.7728881835938,787.7289428710938,595.5311279296875",,,,,
"2025-05-05 20:20:45.156254,801.025634765625,790.952392578125,772.8204956054688,807.069580078125,866.7033081054688",,,,,
"2025-05-05 20:20:45.157323,780.879150390625,802.2344360351562,932.3809814453125,807.4725341796875,703.91943359375",,,,,
"2025-05-05 20:20:45.216950,778.05859375,778.05859375,812.3076782226562,793.7728881835938,766.3735961914062",,,,,
"2025-05-05 20:20:45.216950,774.8351440429688,794.5787353515625,875.970703125,792.1611938476562,819.1575317382812",,,,,
"2025-05-05 20:20:45.217493,774.029296875,788.1318969726562,910.2197875976562,789.3406372070312,692.6373901367188",,,,,
"2025-05-05 20:20:45.218514,788.5347900390625,780.0732421875,669.6703491210938,815.5311279296875,1230.5494384765625",,,,,
"2025-05-05 20:20:45.216950,806.6666870117188,799.4139404296875,818.7545776367188,786.1171875,814.7252807617188",,,,,
"2025-05-05 20:20:45.220560,775.6410522460938,794.5787353515625,783.2966918945312,809.4871826171875,1138.2784423828125",,,,,
"2025-05-05 20:20:45.221078,794.1758422851562,798.2051391601562,684.1758422851562,799.4139404296875,1267.6190185546875",,,,,
"2025-05-05 20:20:45.220560,779.6703491210938,796.996337890625,869.5238037109375,801.4285888671875,774.029296875",,,,,
"2025-05-05 20:20:45.221602,813.91943359375,805.4578857421875,969.4505615234375,799.8168334960938,668.05859375",,,,,
"2025-05-05 20:20:45.222122,813.91943359375,802.6373901367188,889.6703491210938,806.6666870117188,622.5274658203125",,,,,
"2025-05-05 20:20:45.221078,805.054931640625,797.8021850585938,831.2454223632812,794.1758422851562,752.2710571289062",,,,,
"2025-05-05 20:20:45.221602,798.6080322265625,799.4139404296875,800.6226806640625,810.2930297851562,1210.4029541015625",,,,,
"2025-05-05 20:20:45.256904,792.1611938476562,805.4578857421875,767.9853515625,815.93408203125,981.5384521484375",,,,,
"2025-05-05 20:20:45.256904,821.97802734375,801.8314819335938,915.054931640625,810.2930297851562,655.970703125",,,,,
"2025-05-05 20:20:45.256904,808.6813354492188,802.6373901367188,692.2344360351562,808.6813354492188,1474.7252197265625",,,,,
"2025-05-05 20:20:45.257946,818.3516235351562,796.5933837890625,948.901123046875,805.054931640625,609.2307739257812",,,,,
"2025-05-05 20:20:45.259521,818.7545776367188,796.5933837890625,895.7142944335938,799.010986328125,713.5897216796875",,,,,
"2025-05-05 20:20:45.260307,811.098876953125,791.3552856445312,916.2637329101562,808.2783813476562,773.6264038085938",,,,,
"2025-05-05 20:20:45.261828,804.6520385742188,790.5494384765625,873.1502075195312,807.87548828125,749.4505615234375",,,,,
